2023-8-17 13:43:01-debug: asset-db:worker-init (1696ms)
2023-8-17 13:43:03-debug: %cImport%c: C:\ProgramData\cocos\editors\Creator\3.7.3\resources\resources\3d\engine\editor\assets\chunks background: #aaff85; color: #000; color: #000;
2023-8-17 15:49:08-debug: asset-db:worker-effect-data-processing (159ms)
2023-8-17 15:49:08-debug: refresh db assets success
2023-8-17 15:49:08-debug: asset-db:refresh-all-database (266ms)
2023-8-17 15:49:13-debug: start move asset from F:\oldCode\PinkMCat\assets\src\View\F.ts -> F:\oldCode\PinkMCat\assets\src\View\AnimalList.ts...
2023-8-17 15:49:13-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\AnimalList.ts...
2023-8-17 15:49:13-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:49:13-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View...
2023-8-17 15:49:13-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 15:49:13-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:49:13-debug: move asset from F:\oldCode\PinkMCat\assets\src\View\F.ts -> F:\oldCode\PinkMCat\assets\src\View\AnimalList.ts success
2023-8-17 15:49:13-debug: refresh asset F:\oldCode\PinkMCat\assets\src success
2023-8-17 15:49:25-debug: refresh db internal success
2023-8-17 15:49:26-debug: asset-db:worker-effect-data-processing (197ms)
2023-8-17 15:49:26-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:49:26-debug: refresh db assets success
2023-8-17 15:49:26-debug: asset-db:refresh-all-database (301ms)
2023-8-17 15:50:10-debug: refresh db internal success
2023-8-17 15:50:11-debug: asset-db:worker-effect-data-processing (213ms)
2023-8-17 15:50:11-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:50:11-debug: refresh db assets success
2023-8-17 15:50:11-debug: asset-db:refresh-all-database (336ms)
2023-8-17 15:50:22-debug: start refresh asset from F:\oldCode\PinkMCat\assets\play.scene...
2023-8-17 15:50:22-debug: %cImport%c: F:\oldCode\PinkMCat\assets\play.scenebackground: #aaff85; color: #000;color: #000;
2023-8-17 15:50:22-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 15:50:29-debug: refresh db internal success
2023-8-17 15:50:29-debug: asset-db:worker-effect-data-processing (222ms)
2023-8-17 15:50:29-debug: refresh db assets success
2023-8-17 15:50:29-debug: asset-db:refresh-all-database (372ms)
2023-8-17 15:50:59-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\FoodAndJewelryList.ts...
2023-8-17 15:50:59-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\FoodAndJewelryList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:50:59-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 15:50:59-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:52:48-debug: refresh db internal success
2023-8-17 15:52:49-debug: asset-db:worker-effect-data-processing (215ms)
2023-8-17 15:52:49-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:52:49-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\FoodAndJewelryList.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:52:49-debug: refresh db assets success
2023-8-17 15:52:49-debug: asset-db:refresh-all-database (320ms)
2023-8-17 15:53:04-debug: refresh db internal success
2023-8-17 15:53:04-debug: asset-db:worker-effect-data-processing (160ms)
2023-8-17 15:53:04-debug: refresh db assets success
2023-8-17 15:53:04-debug: asset-db:refresh-all-database (266ms)
2023-8-17 15:53:20-debug: refresh db internal success
2023-8-17 15:53:20-debug: asset-db:worker-effect-data-processing (205ms)
2023-8-17 15:53:20-debug: refresh db assets success
2023-8-17 15:53:20-debug: asset-db:refresh-all-database (316ms)
2023-8-17 15:53:32-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\foodItem.ts...
2023-8-17 15:53:32-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\foodItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:53:33-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 15:53:33-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:57:43-debug: refresh db internal success
2023-8-17 15:57:44-debug: asset-db:worker-effect-data-processing (231ms)
2023-8-17 15:57:44-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\foodItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:57:44-debug: refresh db assets success
2023-8-17 15:57:44-debug: asset-db:refresh-all-database (349ms)
2023-8-17 15:57:45-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefab...
2023-8-17 15:57:45-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefabbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:57:45-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\prefab success
2023-8-17 15:58:01-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\Lobby.ts...
2023-8-17 15:58:01-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Lobby.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 15:58:01-debug: refresh asset F:\oldCode\PinkMCat\assets\src success
2023-8-17 15:58:01-debug: %cImport%c: F:\oldCode\PinkMCat\assets\srcbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:01-debug: refresh db internal success
2023-8-17 16:00:01-debug: asset-db:worker-effect-data-processing (235ms)
2023-8-17 16:00:01-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\foodItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:01-debug: refresh db assets success
2023-8-17 16:00:01-debug: asset-db:refresh-all-database (357ms)
2023-8-17 16:00:08-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\food...
2023-8-17 16:00:08-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\foodbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:08-debug: refresh asset F:\oldCode\PinkMCat\assets\resource success
2023-8-17 16:00:08-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resourcebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:16-debug: refresh db internal success
2023-8-17 16:00:16-debug: asset-db:worker-effect-data-processing (194ms)
2023-8-17 16:00:16-debug: refresh db assets success
2023-8-17 16:00:16-debug: asset-db:refresh-all-database (330ms)
2023-8-17 16:00:20-debug: start move asset from F:\oldCode\PinkMCat\assets\resource\food.png -> F:\oldCode\PinkMCat\assets\resource\food\food.png...
2023-8-17 16:00:20-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\food\food.png...
2023-8-17 16:00:20-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\food\food.pngbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:20-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\food\food.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:20-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\food\food.png@f9941background: #aaff85; color: #000;color: #000;
2023-8-17 16:00:20-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\food success
2023-8-17 16:00:20-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource...
2023-8-17 16:00:20-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resourcebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:20-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\foodbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:00:20-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:00:20-debug: move asset from F:\oldCode\PinkMCat\assets\resource\food.png -> F:\oldCode\PinkMCat\assets\resource\food\food.png success
2023-8-17 16:00:29-debug: refresh db internal success
2023-8-17 16:00:29-debug: asset-db:worker-effect-data-processing (263ms)
2023-8-17 16:00:29-debug: refresh db assets success
2023-8-17 16:00:29-debug: asset-db:refresh-all-database (401ms)
2023-8-17 16:01:48-debug: refresh db internal success
2023-8-17 16:01:48-debug: asset-db:worker-effect-data-processing (226ms)
2023-8-17 16:01:48-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\foodItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:01:48-debug: refresh db assets success
2023-8-17 16:01:48-debug: asset-db:refresh-all-database (348ms)
2023-8-17 16:02:00-debug: refresh db internal success
2023-8-17 16:02:00-debug: asset-db:worker-effect-data-processing (196ms)
2023-8-17 16:02:00-debug: refresh db assets success
2023-8-17 16:02:00-debug: asset-db:refresh-all-database (325ms)
2023-8-17 16:02:14-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal...
2023-8-17 16:02:14-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animalbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:02:14-debug: refresh asset F:\oldCode\PinkMCat\assets\resource success
2023-8-17 16:02:14-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resourcebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:02:18-debug: start move asset from F:\oldCode\PinkMCat\assets\resource\dot.png -> F:\oldCode\PinkMCat\assets\resource\animal\dot.png...
2023-8-17 16:02:18-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\animal\dot.png...
2023-8-17 16:02:18-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animal\dot.pngbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:02:18-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\dot.png@6c48abackground: #aaff85; color: #000;color: #000;
2023-8-17 16:02:18-debug: %cReImport%c: F:\oldCode\PinkMCat\assets\resource\animal\dot.png@f9941background: #aaff85; color: #000;color: #000;
2023-8-17 16:02:18-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\animal success
2023-8-17 16:02:18-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource...
2023-8-17 16:02:18-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resourcebackground: #aaff85; color: #000;color: #000;
2023-8-17 16:02:18-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\animalbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:02:18-debug: refresh asset F:\oldCode\PinkMCat\assets success
2023-8-17 16:02:18-debug: move asset from F:\oldCode\PinkMCat\assets\resource\dot.png -> F:\oldCode\PinkMCat\assets\resource\animal\dot.png success
2023-8-17 16:02:35-debug: refresh db internal success
2023-8-17 16:02:35-debug: refresh db assets success
2023-8-17 16:02:35-debug: asset-db:worker-effect-data-processing (233ms)
2023-8-17 16:02:35-debug: asset-db:refresh-all-database (348ms)
2023-8-17 16:02:54-debug: refresh db internal success
2023-8-17 16:02:54-debug: asset-db:worker-effect-data-processing (222ms)
2023-8-17 16:02:54-debug: refresh db assets success
2023-8-17 16:02:54-debug: asset-db:refresh-all-database (336ms)
2023-8-17 16:03:02-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\AnimalView.ts...
2023-8-17 16:03:02-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalView.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:03:02-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 16:03:02-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:03:06-debug: refresh db internal success
2023-8-17 16:03:06-debug: asset-db:worker-effect-data-processing (193ms)
2023-8-17 16:03:06-debug: refresh db assets success
2023-8-17 16:03:06-debug: asset-db:refresh-all-database (355ms)
2023-8-17 16:04:29-debug: refresh db internal success
2023-8-17 16:04:29-debug: asset-db:worker-effect-data-processing (234ms)
2023-8-17 16:04:29-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalView.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:04:29-debug: refresh db assets success
2023-8-17 16:04:29-debug: asset-db:refresh-all-database (346ms)
2023-8-17 16:04:47-debug: refresh db internal success
2023-8-17 16:04:47-debug: asset-db:worker-effect-data-processing (242ms)
2023-8-17 16:04:47-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalView.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:04:47-debug: refresh db assets success
2023-8-17 16:04:47-debug: asset-db:refresh-all-database (359ms)
2023-8-17 16:05:08-debug: start rename asset from F:\oldCode\PinkMCat\assets\src\View\foodItem.ts -> F:\oldCode\PinkMCat\assets\src\View\FoodItem.ts...
2023-8-17 16:05:08-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\foodItem.ts...
2023-8-17 16:05:08-debug: %cDestroy%c: F:\oldCode\PinkMCat\assets\src\View\foodItem.tsbackground: #ffb8b8; color: #000;color: #000;
2023-8-17 16:05:08-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 16:05:08-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\FoodItem.ts...
2023-8-17 16:05:08-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\FoodItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:05:08-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 16:05:08-debug: rename asset from F:\oldCode\PinkMCat\assets\src\View\foodItem.ts -> F:\oldCode\PinkMCat\assets\src\View\FoodItem.ts success
2023-8-17 16:05:08-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:05:21-debug: refresh db internal success
2023-8-17 16:05:21-debug: asset-db:worker-effect-data-processing (233ms)
2023-8-17 16:05:21-debug: refresh db assets success
2023-8-17 16:05:21-debug: asset-db:refresh-all-database (346ms)
2023-8-17 16:05:34-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\FoodItem-001.ts...
2023-8-17 16:05:34-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\FoodItem-001.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:05:34-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 16:05:34-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:05:50-debug: start move asset from F:\oldCode\PinkMCat\assets\src\View\FoodItem-001.ts -> F:\oldCode\PinkMCat\assets\src\View\AnimalItem.ts...
2023-8-17 16:05:50-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View\AnimalItem.ts...
2023-8-17 16:05:50-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:05:50-debug: start refresh asset from F:\oldCode\PinkMCat\assets\src\View...
2023-8-17 16:05:50-debug: refresh asset F:\oldCode\PinkMCat\assets\src\View success
2023-8-17 16:05:50-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\Viewbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:05:50-debug: refresh asset F:\oldCode\PinkMCat\assets\src success
2023-8-17 16:05:50-debug: move asset from F:\oldCode\PinkMCat\assets\src\View\FoodItem-001.ts -> F:\oldCode\PinkMCat\assets\src\View\AnimalItem.ts success
2023-8-17 16:06:07-debug: refresh db internal success
2023-8-17 16:06:07-debug: asset-db:worker-effect-data-processing (241ms)
2023-8-17 16:06:07-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:06:07-debug: refresh db assets success
2023-8-17 16:06:07-debug: asset-db:refresh-all-database (352ms)
2023-8-17 16:06:18-debug: refresh db internal success
2023-8-17 16:06:18-debug: asset-db:worker-effect-data-processing (163ms)
2023-8-17 16:06:18-debug: %cImport%c: F:\oldCode\PinkMCat\assets\src\View\AnimalItem.tsbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:06:18-debug: refresh db assets success
2023-8-17 16:06:18-debug: asset-db:refresh-all-database (276ms)
2023-8-17 16:06:42-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\animal.prefab...
2023-8-17 16:06:42-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\animal.prefabbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:06:42-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\prefab success
2023-8-17 16:07:04-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefab...
2023-8-17 16:07:04-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefabbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:07:04-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\prefab success
2023-8-17 16:07:08-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefab...
2023-8-17 16:07:08-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefabbackground: #aaff85; color: #000;color: #000;
2023-8-17 16:07:08-debug: refresh asset F:\oldCode\PinkMCat\assets\resource\prefab success
2023-8-17 16:07:09-debug: start refresh asset from F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefab...
2023-8-17 16:07:09-debug: %cImport%c: F:\oldCode\PinkMCat\assets\resource\prefab\foodNode.prefabbackground: #aaff85; color: #000;color: #000;
